student_id,Gender,gpa_current,attendance_rate,Financial_aid_status,Family_Income,Dropout
S3794,Female,4.1,0.3,FALSE,370648,2
S3795,Female,2.48,0.76,FALSE,646499,1
S3796,Female,2.38,0.78,FALSE,777555,1
S3797,Female,2.65,0.62,TRUE,232227,1
S3798,Female,3.92,0.44,FALSE,543360,1
S3799,Male,3.2,0.54,TRUE,130785,1
S3800,Female,3.91,0.37,TRUE,543236,2
S3801,Female,4.85,0.84,FALSE,880648,0
S3802,Male,4.71,0.49,TRUE,871938,1
S3803,Male,3.68,0.39,FALSE,865502,2
S3804,Female,4.77,0.31,TRUE,141306,2
S3805,Female,1.87,0.97,TRUE,937934,2
S3806,Female,1.42,0.9,TRUE,569824,2
S3807,Male,3.83,0.95,FALSE,474315,0
S3808,Female,4.56,0.81,FALSE,351168,0
S3809,Female,4.71,0.66,TRUE,817705,1
S3810,Female,4.28,0.5,FALSE,960401,1
S3811,Male,1.92,0.94,FALSE,187555,2
S3812,Male,2.94,0.28,TRUE,907301,2
S3813,Female,4.79,0.46,TRUE,377634,1
S3814,Female,4.69,0.3,TRUE,914242,2
S3815,Female,4.98,0.24,FALSE,535461,2
S3816,Female,3.51,0.67,TRUE,370451,1
S3817,Female,1.96,0.22,FALSE,583524,2
S3818,Female,3.7,0.6,FALSE,805814,1
S3819,Male,3.42,0.49,FALSE,800160,1
S3820,Male,3.89,0.75,FALSE,679989,0
S3821,Female,4.13,0.56,TRUE,436367,1
S3822,Male,2.3,0.99,TRUE,964005,1
S3823,Male,1.88,0.42,TRUE,429948,2
S3824,Male,2.31,0.41,TRUE,343509,1
S3825,Female,2.36,0.87,TRUE,983129,1
S3826,Female,4.28,0.76,TRUE,620018,0
S3827,Male,3.95,0.96,FALSE,989123,0
S3828,Male,4.39,0.64,TRUE,122276,1
S3829,Male,4.79,0.22,FALSE,375341,2
S3830,Male,3.88,0.87,FALSE,858853,0
S3831,Female,3.61,0.38,FALSE,994108,2
S3832,Female,1.78,0.28,FALSE,80427,2
S3833,Female,1.26,0.85,FALSE,507976,2
S3834,Female,2.87,0.8,TRUE,69331,1
S3835,Female,4.51,0.8,TRUE,860654,0
S3836,Female,3.47,0.49,FALSE,744433,1
S3837,Male,3.03,0.96,TRUE,247163,0
S3838,Female,2.91,0.53,TRUE,477907,1
S3839,Female,4.02,0.48,FALSE,323500,1
S3840,Female,4.46,0.81,FALSE,627218,0
S3841,Female,1.39,0.91,FALSE,803846,2
S3842,Male,1.89,0.64,TRUE,53235,2
S3843,Male,1.11,0.31,FALSE,297792,2
S3844,Male,1.86,0.22,FALSE,587877,2
S3845,Male,3.24,0.82,TRUE,1220236,0
S3846,Male,4.49,0.51,TRUE,663719,1
S3847,Female,4.73,0.88,FALSE,335494,0
S3848,Female,4.58,0.5,FALSE,461822,1
S3849,Female,4.74,0.4,TRUE,321369,1
S3850,Female,1.8,0.44,TRUE,99379,2
S3851,Female,1.97,0.43,FALSE,518189,2
S3852,Male,2.65,0.54,FALSE,361208,1
S3853,Female,4.71,0.32,TRUE,863577,2
S3854,Male,3.2,0.41,FALSE,160550,1
S3855,Male,3.23,0.72,TRUE,331368,0
S3856,Female,3.29,0.31,TRUE,379718,2
S3857,Female,2.83,1,TRUE,468759,1
S3858,Female,3.53,0.73,TRUE,713739,0
S3859,Male,1.53,0.39,TRUE,450631,2
S3860,Female,3.28,0.93,TRUE,260858,0
S3861,Female,1.57,0.5,FALSE,465119,2
S3862,Male,2.31,0.6,FALSE,811973,1
S3863,Male,3.31,0.47,TRUE,522892,1
S3864,Male,3.09,0.83,FALSE,407299,0
S3865,Female,3.75,0.72,FALSE,577552,0
S3866,Male,3.5,0.45,FALSE,992314,1
S3867,Female,2.93,0.53,FALSE,637743,1
S3868,Male,4.97,0.56,FALSE,390689,1
S3869,Male,3.66,0.68,FALSE,950141,1
S3870,Male,2.86,0.46,FALSE,467987,1
S3871,Female,3.25,0.4,TRUE,54265,1
S3872,Female,1.62,0.76,TRUE,236867,2
S3873,Male,1.87,0.63,TRUE,290491,2
S3874,Female,4.68,0.63,TRUE,312977,1
S3875,Female,3.52,0.45,TRUE,703472,1
S3876,Female,2.43,0.33,TRUE,533432,2
S3877,Male,4.64,0.74,TRUE,335971,0
S3878,Male,3.38,0.81,TRUE,326006,0
S3879,Female,3.11,0.68,FALSE,171094,1
S3880,Male,1.14,0.26,TRUE,808830,2
S3881,Female,3.05,0.26,TRUE,237580,2
S3882,Male,2.75,0.27,FALSE,845460,2
S3883,Female,3.99,0.42,FALSE,732442,1
S3884,Male,1.59,0.62,TRUE,183484,2
S3885,Female,2.63,0.94,FALSE,145707,1
S3886,Male,2.59,0.33,FALSE,60695,2
S3887,Male,1.11,0.83,FALSE,838399,2
S3888,Female,4.64,0.85,FALSE,558442,0
S3889,Male,2.11,0.93,FALSE,739447,1
S3890,Male,2.86,0.27,TRUE,941986,2
S3891,Male,4.04,0.47,TRUE,258546,1
S3892,Male,3.48,0.66,TRUE,617659,1
S3893,Female,3.19,0.38,FALSE,830925,2
S3894,Male,3.5,0.84,FALSE,859560,0
S3895,Male,1.1,0.99,FALSE,616213,2
S3896,Male,2.89,0.87,FALSE,587746,1
S3897,Male,1.4,0.9,TRUE,544755,2
S3898,Female,2.82,1,TRUE,967181,1
S3899,Male,1.22,0.35,FALSE,193252,2
S3900,Female,2.09,0.7,FALSE,758697,1
S3901,Female,2.8,0.95,TRUE,718178,1
S3902,Male,3.48,0.4,FALSE,219001,1
S3903,Female,1.63,0.47,TRUE,233554,2
S3904,Female,1.26,0.21,FALSE,377968,2
S3905,Male,4.09,0.91,TRUE,123628,0
S3906,Male,2.49,0.84,FALSE,949779,1
S3907,Female,2.85,0.8,FALSE,223281,1
S3908,Female,4.89,0.54,TRUE,411166,1
S3909,Female,1.02,0.36,FALSE,988199,2
S3910,Female,4.56,0.39,TRUE,129712,2
S3911,Female,3.63,1.01,TRUE,372667,0
S3912,Male,4.25,0.46,TRUE,64627,1
S3913,Female,3.15,0.74,FALSE,477766,0
S3914,Female,2.93,0.73,TRUE,924562,1
S3915,Male,1.95,0.86,FALSE,825982,2
S3916,Female,2.97,0.53,FALSE,576895,1
S3917,Female,2.15,0.67,TRUE,355814,1
S3918,Female,3.22,0.31,TRUE,540782,2
S3919,Male,3.82,0.61,FALSE,260972,1
S3920,Male,3.68,0.4,FALSE,90693,1
S3921,Male,3.03,0.94,FALSE,507147,0
S3922,Male,3.04,0.45,FALSE,130129,1
S3923,Female,4.61,0.74,FALSE,108037,0
S3924,Female,2.41,0.98,TRUE,513768,1
S3925,Male,2.09,0.6,TRUE,288671,1
S3926,Male,4.58,0.2,TRUE,777028,2
S3927,Female,3.88,0.21,TRUE,674335,2
S3928,Male,4.75,0.29,FALSE,225120,2
S3929,Male,1.41,0.38,FALSE,845218,2
S3930,Female,4.43,0.54,TRUE,795211,1
S3931,Male,2.43,0.83,TRUE,884855,1
S3932,Female,1.32,0.7,FALSE,618002,2
S3933,Female,3.16,0.52,TRUE,708900,1
S3934,Male,2.9,0.72,FALSE,415265,1
S3935,Male,3.15,0.34,FALSE,270574,2
S3936,Male,4.17,0.71,FALSE,984007,0
S3937,Male,1.11,0.35,TRUE,829487,2
S3938,Female,3.89,0.85,FALSE,722639,0
S3939,Male,4.76,0.51,FALSE,725322,1
S3940,Male,2.34,0.76,TRUE,135794,1
S3941,Female,2.52,0.77,FALSE,817299,1
S3942,Female,3.78,0.58,FALSE,748648,1
S3943,Male,1.52,0.23,FALSE,95079,2
S3944,Female,2.1,0.75,TRUE,477159,1
S3945,Male,1.75,0.98,TRUE,105554,2
S3946,Male,2.83,0.57,TRUE,117039,1
S3947,Female,2.81,0.63,FALSE,971491,1
S3948,Male,3.78,0.99,TRUE,276848,0
S3949,Female,1.72,0.54,FALSE,721226,2
S3950,Female,2.85,0.65,FALSE,749914,1
S3951,Male,2.77,0.83,TRUE,313209,1
S3952,Female,4.69,0.82,TRUE,735730,0
S3953,Female,1.13,0.63,FALSE,332818,2
S3954,Female,4.24,0.22,FALSE,63453,2
S3955,Male,3.5,0.32,FALSE,204366,2
S3956,Female,1.92,0.31,FALSE,982199,2
S3957,Male,3.71,0.5,TRUE,532752,1
S3958,Male,2.42,0.23,FALSE,742924,2
S3959,Female,1.41,0.22,FALSE,102811,2
S3960,Female,1.49,0.32,TRUE,939425,2
S3961,Male,3.37,0.98,FALSE,545133,0
S3962,Female,3.68,0.23,TRUE,101007,2
S3963,Male,4.65,0.82,FALSE,707735,0
S3964,Female,2.78,0.23,FALSE,509704,2
S3965,Male,1.2,0.69,FALSE,374878,2
S3966,Female,1.67,0.14,FALSE,427623,2
S3967,Female,2.84,0.47,TRUE,916731,1
S3968,Female,3.31,0.47,TRUE,726014,1
S3969,Male,2.12,0.68,TRUE,660107,1
S3970,Male,3.54,0.69,TRUE,749170,1
S3971,Male,4.94,0.87,TRUE,457628,0
S3972,Male,4.24,0.96,FALSE,680192,0
S3973,Male,4.27,0.37,FALSE,201677,2
S3974,Female,2.86,0.42,TRUE,924221,1
S3975,Male,4.12,0.84,TRUE,719142,0
S3976,Male,3.57,0.83,TRUE,418111,0
S3977,Female,3.66,0.25,FALSE,68934,2
S3978,Female,3.7,0.26,TRUE,756679,2
S3979,Female,1.74,0.44,FALSE,1637022,2
S3980,Female,1.32,0.54,FALSE,140091,2
S3981,Female,3.85,0.89,FALSE,221040,0
S3982,Female,2.76,0.9,FALSE,746394,1
S3983,Female,4.01,0.28,TRUE,889179,2
S3984,Male,1.39,0.68,FALSE,691357,2
S3985,Female,4.61,0.47,TRUE,329666,1
S3986,Female,1.24,0.88,FALSE,448233,2
S3987,Female,4.95,0.81,FALSE,585488,0
S3988,Female,4.64,0.67,FALSE,385581,1
S3989,Female,2.98,0.81,TRUE,793354,1
S3990,Female,1.27,0.23,FALSE,905838,2
S3991,Female,4.32,0.34,TRUE,659963,2
S3992,Male,1.86,0.43,FALSE,667213,2
S3993,Female,4.91,0.53,FALSE,584235,1
S3994,Female,2.75,0.72,FALSE,1366306,1
S3995,Female,4.96,0.64,FALSE,438534,1
S3996,Female,2.83,0.33,TRUE,268031,2
S3997,Female,2.37,0.52,TRUE,976224,1
S3998,Male,4.27,0.29,TRUE,587924,2
S3999,Female,4.63,0.61,FALSE,74262,1
S4000,Female,2.71,0.7,TRUE,489671,1
S4001,Male,2.77,0.43,TRUE,283008,1
S4002,Male,2.45,0.6,TRUE,465520,1
S4003,Female,4.75,0.97,FALSE,292932,0
S4004,Female,3.62,0.28,FALSE,856751,2
S4005,Female,4.62,0.68,FALSE,260049,1
S4006,Male,4.33,0.69,TRUE,625857,1
S4007,Male,1.65,0.32,FALSE,917782,2
S4008,Male,4.26,0.95,FALSE,610277,0
S4009,Male,3.48,0.49,FALSE,189500,1
S4010,Male,4.86,0.9,TRUE,259656,0
S4011,Female,3.5,0.76,FALSE,328781,0
S4012,Male,3.68,0.97,TRUE,456400,0
S4013,Female,3.27,0.37,TRUE,546932,2
S4014,Male,1.71,0.99,TRUE,246595,2
S4015,Female,1.88,0.65,TRUE,547607,2
S4016,Female,4.98,0.49,TRUE,713788,1
S4017,Female,4.17,0.35,FALSE,869823,2
S4018,Male,3.34,0.76,TRUE,175035,0
S4019,Female,2.49,0.55,FALSE,818607,1
S4020,Female,1.07,0.58,FALSE,390698,2
S4021,Male,2.1,0.87,TRUE,239571,1
S4022,Male,1.46,0.38,FALSE,481416,2
S4023,Male,1.22,0.88,TRUE,195187,2
S4024,Male,1.78,0.53,TRUE,671084,2
S4025,Female,3.84,0.62,FALSE,872790,1
S4026,Female,1.86,0.53,TRUE,55756,2
S4027,Male,1.88,0.45,TRUE,89522,2
S4028,Female,2.77,0.48,FALSE,439390,1
S4029,Female,1.5,0.94,FALSE,702540,2
S4030,Female,3.6,0.97,FALSE,1932630,0
S4031,Male,2.83,0.39,FALSE,557704,2
S4032,Female,1.07,0.6,FALSE,498180,2
S4033,Female,3.88,0.24,TRUE,494329,2
S4034,Female,2.62,0.75,FALSE,724627,1
S4035,Female,2.37,0.76,FALSE,514704,1
S4036,Female,3.57,0.32,TRUE,198396,2
S4037,Male,3.58,0.41,TRUE,470443,1
S4038,Male,1.59,0.98,TRUE,922611,2
S4039,Female,3,0.74,FALSE,918814,0
S4040,Male,3.97,0.65,TRUE,54824,1
S4041,Male,2.66,0.3,TRUE,456731,2
S4042,Male,1.79,0.37,TRUE,551496,2
S4043,Male,2.21,0.7,FALSE,547667,1
S4044,Female,1.24,0.5,FALSE,418840,2
S4045,Male,1.44,0.55,FALSE,68212,2
S4046,Male,4.94,0.62,TRUE,450486,1
S4047,Female,2.36,0.62,TRUE,660866,1
S4048,Male,2.72,0.77,TRUE,411093,1
S4049,Male,3.1,0.24,FALSE,853954,2
S4050,Female,4.23,0.71,TRUE,411815,0
S4051,Female,2.62,0.29,FALSE,151553,2
S4052,Female,1.03,0.55,TRUE,326450,2
S4053,Female,1.37,0.37,FALSE,998268,2
S4054,Female,4.58,0.22,TRUE,988170,2
S4055,Male,1.57,0.7,TRUE,245545,2
S4056,Female,3.81,0.64,FALSE,714583,1
S4057,Female,1.32,0.44,FALSE,797374,2
S4058,Male,2.66,0.94,FALSE,67922,1
S4059,Female,1.1,0.96,FALSE,269391,2
S4060,Male,1.43,0.37,FALSE,372187,2
S4061,Male,3.19,0.24,FALSE,311236,2
S4062,Female,2.63,0.81,TRUE,867603,1
S4063,Male,1.86,0.24,TRUE,229075,2
S4064,Female,4.57,0.97,TRUE,841839,0
S4065,Male,2.78,0.85,TRUE,485572,1
S4066,Male,1.23,0.2,TRUE,407690,2
S4067,Female,4.73,0.93,TRUE,573859,0
S4068,Female,1.83,0.75,FALSE,178434,2
S4069,Female,1.31,0.46,FALSE,953695,2
S4070,Female,4.87,0.45,TRUE,148349,1
S4071,Female,4.85,0.66,TRUE,201951,1
S4072,Female,3.73,0.62,FALSE,336984,1
S4073,Female,2.34,0.91,FALSE,877098,1
S4074,Female,1.7,0.92,TRUE,902371,2
S4075,Male,4.67,0.43,TRUE,738982,1
S4076,Male,1.23,0.39,FALSE,716231,2
S4077,Female,4.58,0.92,FALSE,235015,0
S4078,Female,4.79,0.46,TRUE,640920,1
S4079,Female,2.95,0.65,TRUE,877265,1
S4080,Male,4.9,0.38,FALSE,309643,2
S4081,Male,2.99,0.12,FALSE,336482,2
S4082,Female,4.65,0.55,TRUE,482197,1
S4083,Male,2.9,0.23,FALSE,768611,2
S4084,Male,3.34,0.7,FALSE,781034,0
S4085,Female,4.79,0.4,FALSE,406367,1
S4086,Male,1.5,0.99,TRUE,725745,2
S4087,Female,4.07,0.96,TRUE,884529,0
S4088,Male,4.73,0.62,TRUE,904904,1
S4089,Male,1.78,0.6,FALSE,530951,2
S4090,Male,4.76,0.84,TRUE,654650,0
S4091,Male,3.99,0.61,TRUE,159468,1
S4092,Male,4.9,0.64,TRUE,226223,1
S4093,Male,2.3,0.8,FALSE,42400,1
S4094,Male,2.32,0.81,FALSE,368941,1
S4095,Female,3.44,0.71,TRUE,815334,0
S4096,Female,1.82,0.21,FALSE,593414,2
S4097,Male,3.37,0.52,TRUE,842316,1
S4098,Female,1.27,0.65,FALSE,857221,2
S4099,Female,2.03,0.91,FALSE,430231,1
S4100,Female,1.04,0.87,FALSE,830765,2
S4101,Male,1.26,0.28,TRUE,433624,2
S4102,Male,1.83,0.69,FALSE,838827,2
S4103,Male,4.36,0.85,FALSE,125125,0
S4104,Female,1.39,0.64,FALSE,508084,2
S4105,Male,4.44,0.91,TRUE,106064,0
S4106,Female,2.17,0.97,FALSE,340517,1
S4107,Female,4.27,0.57,FALSE,102263,1
S4108,Male,1.5,0.92,FALSE,694433,2
S4109,Male,3.04,0.35,FALSE,173634,2
S4110,Female,2.13,0.47,FALSE,1429157,1
S4111,Female,3.28,0.72,TRUE,532621,0
S4112,Male,2.22,0.7,TRUE,314256,1
S4113,Male,4.5,0.85,TRUE,283386,0
S4114,Male,2.47,0.74,FALSE,414174,1
S4115,Female,4.54,0.73,TRUE,451110,0
S4116,Male,1.97,0.64,FALSE,641683,2
S4117,Female,2.16,0.45,TRUE,67348,1
S4118,Female,1.35,0.82,TRUE,906779,2
S4119,Female,2.39,0.28,TRUE,920968,2
S4120,Male,4.31,0.27,FALSE,625630,2
S4121,Female,2.52,0.67,TRUE,182804,1
S4122,Female,4.49,0.29,FALSE,311679,2
S4123,Male,4.08,0.95,TRUE,251924,0
S4124,Female,4.42,0.22,FALSE,764767,2
S4125,Female,4.25,0.99,FALSE,949823,0
S4126,Male,3.8,0.21,TRUE,697360,2
S4127,Male,2.05,0.82,TRUE,546938,1
S4128,Female,3.9,0.23,TRUE,737458,2
S4129,Male,2.66,0.58,TRUE,211269,1
S4130,Male,1.07,0.53,TRUE,57362,2
S4131,Male,4.87,0.31,TRUE,93780,2
S4132,Female,3.39,0.93,FALSE,55200,0
S4133,Female,3.9,0.55,TRUE,449845,1
S4134,Male,1.63,0.54,TRUE,672683,2
S4135,Female,3.07,0.41,FALSE,726920,1
S4136,Male,4.06,0.99,FALSE,495955,0
S4137,Male,2.66,0.63,FALSE,755852,1
S4138,Male,2.38,0.31,TRUE,758834,2
S4139,Male,2.64,0.44,FALSE,529012,1
S4140,Male,1.22,0.22,FALSE,447106,2
S4141,Female,5,0.75,TRUE,377664,0
S4142,Male,4.83,0.91,TRUE,560520,0
S4143,Female,4.45,0.72,FALSE,976465,0
S4144,Male,4.76,0.36,FALSE,532198,2
S4145,Male,4.36,0.42,FALSE,998135,1
S4146,Male,4.49,0.68,TRUE,472032,1
S4147,Female,2.3,0.93,FALSE,71742,1
S4148,Female,3.26,0.95,FALSE,250972,0
S4149,Female,1.18,0.39,FALSE,723854,2
S4150,Male,2.69,0.28,TRUE,488499,2
S4151,Male,3.51,0.76,TRUE,321753,0
S4152,Female,3.25,0.84,TRUE,143333,0
S4153,Female,3.81,0.78,FALSE,865748,0
S4154,Male,4.09,0.44,FALSE,712475,1
S4155,Female,1.35,1.07,TRUE,935183,2
S4156,Male,1.52,0.2,TRUE,287118,2
S4157,Female,4.96,0.97,TRUE,805858,0
S4158,Male,2.12,0.04,TRUE,723250,2
S4159,Female,3.06,0.86,TRUE,355223,0
S4160,Male,1.36,0.87,FALSE,448307,2
S4161,Male,2.86,1.06,FALSE,920884,1
S4162,Female,1.74,0.25,TRUE,717672,2
S4163,Male,2.07,0.93,TRUE,568847,1
S4164,Male,2.16,0.64,FALSE,901706,1
S4165,Female,2.38,0.78,FALSE,638149,1
S4166,Female,3.32,0.68,TRUE,591965,1
S4167,Female,2.23,0.74,FALSE,770998,1
S4168,Female,2.72,0.33,FALSE,434023,2
S4169,Female,3.66,0.36,TRUE,971533,2
S4170,Female,4.78,0.55,TRUE,527260,1
S4171,Female,1.7,0.81,FALSE,259910,2
S4172,Female,3.22,0.93,TRUE,934535,0
S4173,Female,3.35,0.53,TRUE,826272,1
S4174,Female,2.93,0.48,FALSE,754295,1
S4175,Male,1.75,0.54,TRUE,92863,2
S4176,Male,3.05,0.89,TRUE,268938,0
S4177,Female,3.64,0.36,FALSE,313212,2
S4178,Male,2.21,0.24,TRUE,119555,2
S4179,Male,2.23,0.71,FALSE,847788,1
S4180,Female,1.82,0.59,TRUE,855365,2
S4181,Male,2.18,0.59,TRUE,200939,1
S4182,Female,2,0.89,FALSE,743450,1
S4183,Female,4.22,0.24,FALSE,789282,2
S4184,Female,1.54,0.87,FALSE,174674,2
S4185,Male,3.12,0.27,FALSE,345107,2
S4186,Male,2.92,0.23,FALSE,737209,2
S4187,Female,3.35,0.74,TRUE,503672,0
S4188,Male,3.25,0.74,TRUE,61809,0
S4189,Female,2.06,0.21,FALSE,941683,2
S4190,Male,3.6,0.79,FALSE,927318,0
S4191,Male,1.61,0.95,FALSE,619606,2
S4192,Male,2.32,0.91,TRUE,124876,1
S4193,Female,4.27,0.89,FALSE,741854,0
S4194,Female,4.35,0.23,FALSE,285214,2
S4195,Male,1.42,0.71,TRUE,488295,2
S4196,Male,4.68,0.33,TRUE,532382,2
S4197,Male,1.23,0.52,TRUE,513573,2
S4198,Female,2.5,0.91,FALSE,679898,1
S4199,Male,4.79,0.58,FALSE,994148,1
S4200,Female,4.45,0.62,FALSE,474939,1
S4201,Female,1.6,0.82,FALSE,140644,2
S4202,Male,4.29,0.38,TRUE,394865,2
S4203,Female,2.69,0.15,FALSE,572761,2
S4204,Male,1.59,0.33,FALSE,907281,2
S4205,Male,3.61,0.6,FALSE,566822,1
S4206,Female,2.87,0.29,FALSE,381257,2
S4207,Male,3.46,0.98,FALSE,294326,0
S4208,Female,3.32,0.45,TRUE,644299,1
S4209,Male,3.66,0.3,FALSE,942471,2
S4210,Male,1.28,0.59,TRUE,884073,2
S4211,Female,4.35,0.62,FALSE,786207,1
S4212,Female,2.11,0.94,TRUE,645490,1
S4213,Male,3.57,0.22,TRUE,996936,2
S4214,Female,3.97,0.85,TRUE,230681,0
S4215,Male,4.48,0.73,TRUE,600255,0
S4216,Female,1.13,0.4,TRUE,105265,2
S4217,Female,2.41,0.64,TRUE,74519,1
S4218,Female,3.63,0.34,TRUE,931725,2
S4219,Female,1.22,0.23,TRUE,981059,2
S4220,Female,2.71,0.59,FALSE,460519,1
S4221,Female,4.45,0.64,TRUE,728651,1
S4222,Female,3.9,0.74,FALSE,434568,0
S4223,Male,4.17,0.75,TRUE,245082,0
S4224,Male,3.85,0.61,TRUE,268028,1
S4225,Male,1.66,0.26,FALSE,370467,2
S4226,Female,1.89,0.58,FALSE,134277,2
S4227,Male,4.9,0.44,TRUE,427862,1
S4228,Male,2.59,0.44,TRUE,201149,1
S4229,Male,2.97,0.92,FALSE,470924,1
S4230,Male,1.3,0.45,TRUE,1614866,2
S4231,Female,2.92,0.41,FALSE,181942,1
S4232,Male,2.76,0.3,TRUE,613063,2
S4233,Male,4.98,0.56,FALSE,589771,1
S4234,Female,1.09,0.21,TRUE,78402,2
S4235,Male,2.83,0.3,TRUE,549911,2
S4236,Male,4.3,0.28,TRUE,78302,2
S4237,Male,2.95,0.26,FALSE,838056,2
S4238,Male,1.63,0.75,FALSE,527273,2
S4239,Male,4.23,0.6,TRUE,414020,1
S4240,Male,3.64,0.9,FALSE,1360728,0
S4241,Male,2.33,0.43,FALSE,701079,1
S4242,Male,2.67,0.55,TRUE,398179,1
S4243,Male,3.13,0.94,FALSE,745759,0
S4244,Male,1.78,0.3,FALSE,672248,2
S4245,Male,1.61,0.61,TRUE,183094,2
S4246,Male,4.73,0.8,FALSE,1402091,0
S4247,Male,1.15,0.29,FALSE,296597,2
S4248,Female,4.73,0.2,TRUE,687968,2
S4249,Female,4.33,0.69,FALSE,102378,1
S4250,Female,1.28,0.62,TRUE,563737,2
S4251,Female,2.5,0.58,FALSE,494061,1
S4252,Male,1.71,0.24,TRUE,747600,2
S4253,Female,2.38,0.32,FALSE,436864,2
S4254,Female,3.57,0.25,FALSE,102278,2
S4255,Male,2.49,0.27,TRUE,250749,2
S4256,Female,3.21,0.31,TRUE,269707,2
S4257,Male,1.29,0.56,TRUE,841102,2
S4258,Male,2.79,0.31,TRUE,111850,2
S4259,Female,2.61,0.27,TRUE,642841,2
S4260,Female,4.63,0.61,FALSE,949960,1
S4261,Male,1.05,0.96,TRUE,971810,2
S4262,Female,3.57,0.24,TRUE,575344,2
S4263,Female,2.69,0.34,TRUE,96596,2
S4264,Female,1.29,0.8,TRUE,517982,2
S4265,Female,2.46,0.55,FALSE,276058,1
S4266,Female,2.73,0.8,FALSE,519180,1
S4267,Male,3.45,0.24,TRUE,257457,2
S4268,Female,4.19,0.3,FALSE,1290355,2
S4269,Female,1.38,0.8,FALSE,307746,2
S4270,Female,2.95,0.37,FALSE,876958,2
S4271,Female,3.13,0.88,TRUE,348079,0
S4272,Male,1.13,0.46,FALSE,152245,2
S4273,Female,2.49,0.49,TRUE,358780,1
S4274,Male,1.24,0.71,FALSE,712209,2
S4275,Female,4.07,0.61,TRUE,719422,1
S4276,Male,1.3,0.76,FALSE,256963,2
S4277,Female,1.17,0.88,FALSE,774593,2
S4278,Female,4.49,0.71,TRUE,323239,0
S4279,Male,3.66,0.6,FALSE,660238,1
S4280,Male,1.84,0.38,TRUE,558369,2
S4281,Male,3.07,0.92,TRUE,453126,0
S4282,Female,1.56,0.27,FALSE,562693,2
S4283,Female,4.12,0.76,TRUE,575068,0
S4284,Female,3.05,0.44,TRUE,837016,1
S4285,Male,3.44,0.61,TRUE,265675,1
S4286,Female,3.3,0.69,TRUE,907983,1
S4287,Male,2.74,0.63,FALSE,443130,1
S4288,Male,2.69,0.64,TRUE,1513167,1
S4289,Female,4.64,0.98,TRUE,636317,0
S4290,Male,1.55,0.81,FALSE,886154,2
S4291,Male,1.49,0.31,TRUE,558836,2
S4292,Female,3.99,0.35,TRUE,562871,2
S4293,Female,1.06,0.63,TRUE,967022,2
S4294,Male,3.47,0.47,TRUE,326441,1
S4295,Male,2.4,0.33,TRUE,982989,2
S4296,Male,1.57,0.99,TRUE,441729,2
S4297,Male,2.95,0.6,TRUE,770977,1
S4298,Female,1.58,0.85,TRUE,434605,2
S4299,Female,1.72,0.95,FALSE,299943,2
S4300,Male,1.93,0.79,FALSE,965398,2
S4301,Female,1.93,0.88,FALSE,1043065,2
S4302,Male,2.42,0.69,TRUE,295427,1
S4303,Male,2.51,0.47,FALSE,514576,1
S4304,Female,2.66,0.23,TRUE,856994,2
S4305,Male,2.14,0.42,FALSE,776061,1
S4306,Male,4.06,0.25,FALSE,555866,2
S4307,Male,2.03,0.36,FALSE,650338,2
S4308,Female,1.52,0.69,FALSE,294089,2
S4309,Female,4.61,0.69,FALSE,253511,1
S4310,Male,3.11,0.33,FALSE,119421,2
S4311,Male,4.86,0.65,TRUE,1786419,1
S4312,Female,2.75,0.38,FALSE,909613,2
S4313,Female,4.74,0.27,FALSE,912361,2
S4314,Female,3.62,0.84,TRUE,851788,0
S4315,Female,1.46,0.73,TRUE,614644,2
S4316,Male,4.25,0.76,TRUE,946113,0
S4317,Female,2.17,0.3,FALSE,496032,2
S4318,Male,1.13,0.38,FALSE,202013,2
S4319,Male,3.15,0.36,FALSE,515315,2
S4320,Female,4.97,0.76,TRUE,347592,0
S4321,Female,1.16,0.41,TRUE,321204,2
S4322,Female,1.32,0.71,FALSE,856240,2
S4323,Female,4.04,0.27,FALSE,694012,2
S4324,Male,1.02,1,FALSE,527849,2
S4325,Female,4.49,0.89,FALSE,168112,0
S4326,Female,1.07,0.49,TRUE,530890,2
S4327,Female,4.44,0.39,TRUE,140440,2
S4328,Female,2.68,0.33,TRUE,851238,2
S4329,Male,2.27,0.67,FALSE,480079,1
S4330,Female,4.6,0.87,TRUE,645915,0
S4331,Male,1.37,0.97,TRUE,611670,2
S4332,Female,4.7,0.47,FALSE,76010,1
S4333,Male,2.38,0.85,TRUE,567046,1
S4334,Male,2.37,0.97,FALSE,756737,1
S4335,Male,1.18,0.25,TRUE,256597,2
S4336,Female,1.19,0.24,TRUE,273548,2
S4337,Male,3.72,0.59,TRUE,732890,1
S4338,Female,4.85,0.97,TRUE,413070,0
S4339,Male,4.13,0.71,FALSE,125185,0
S4340,Female,2.15,0.75,FALSE,661568,1
S4341,Male,2.19,0.89,TRUE,239268,1
S4342,Female,2.48,0.71,TRUE,677643,1
S4343,Female,2.16,0.63,TRUE,355972,1
S4344,Male,4.25,0.72,TRUE,177640,0
S4345,Female,2.97,0.8,FALSE,617642,1
S4346,Male,4.19,0.42,FALSE,121833,1
S4347,Male,4.54,0.91,FALSE,67297,0
S4348,Female,1.44,0.78,FALSE,916101,2
S4349,Male,4.77,0.57,TRUE,304895,1
S4350,Male,1.82,0.24,TRUE,264274,2
S4351,Male,1.85,0.22,FALSE,367584,2
